"","Filename","Priority","Title","Author","Origin","Call Number","Page Number","Page Sort","Genre","Luna URL","Hamnet URL"
"3691","090082.jpg",10022,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3066","2v",10091,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190442~188132","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3692","090083.jpg",10023,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3067","1r",10092,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190443~188112","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3693","090084.jpg",10024,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3067","1v",10093,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190444~188113","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3694","090085.jpg",10025,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3067","2r",10094,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190445~188104","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3695","090086.jpg",10026,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3067","2v",10095,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190446~188109","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3696","090087.jpg",10027,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3068","1r",10096,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190447~188116","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3697","090088.jpg",10028,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3068","1v",10097,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190448~188108","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3698","090089.jpg",10029,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3068","2r",10098,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190449~188123","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3699","090090.jpg",10030,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3068","2v",10099,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190450~188111","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3700","090091.jpg",10031,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3069","1r",10100,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190451~188115","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3701","090092.jpg",10032,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3069","1v",10101,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190452~188159","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3702","090093.jpg",10033,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3069","2r",10102,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190453~188121","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3703","090094.jpg",10034,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3069","2v",10103,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190454~188129","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3704","090095.jpg",10035,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3070","1r",10104,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190455~188147","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3705","090096.jpg",10036,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3070","1v",10105,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190456~188138","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3706","090097.jpg",10037,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3070","2r",10106,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190457~188136","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3707","090098.jpg",10038,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3070","2v",10107,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190458~188158","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3708","090099.jpg",10039,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3071","1r",10108,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190459~188082","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3709","090100.jpg",10040,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3071","1v",10109,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190460~188069","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3710","090101.jpg",10041,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3071","2r",10110,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190461~188076","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3711","090102.jpg",10042,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3071","2v",10111,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190462~188072","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3712","090103.jpg",10043,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3072","1r",10112,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190463~188068","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3713","090104.jpg",10044,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3072","1v",10113,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190464~188096","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3714","090105.jpg",10045,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3072","2r",10114,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190465~188090","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3715","090106.jpg",10046,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3072","2v",10115,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190466~188075","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3716","090107.jpg",10047,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3073","1r",10116,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190467~188085","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3717","090108.jpg",10048,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3073","1v",10117,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190468~188073","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3718","090109.jpg",10049,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3073","2r",10118,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190469~188089","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3719","090110.jpg",10050,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3073","2v",10119,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190470~188101","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3720","090111.jpg",10051,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3074","1r",10120,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190471~188070","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3721","090112.jpg",10052,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3074","1v",10121,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190472~188087","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3722","090113.jpg",10053,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3074","2r",10122,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190473~188074","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3723","090114.jpg",10054,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3074","2v",10123,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190474~188071","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3724","090115.jpg",10055,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3075","1r",10124,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190475~188125","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3725","090116.jpg",10056,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3075","1v",10125,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190476~188130","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3726","090117.jpg",10057,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3075","2r",10126,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190477~188120","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3727","090118.jpg",10058,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3075","2v",10127,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190478~188134","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3728","090119.jpg",10059,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3076","1r",10128,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190479~188102","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3729","090120.jpg",10060,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3076","1v",10129,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190480~188143","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3730","090121.jpg",10061,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3076","2r",10130,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190481~188148","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3731","090122.jpg",10062,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3076","2v",10131,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190482~188140","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3732","090123.jpg",10063,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3077","1r",10132,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190483~188146","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3733","090124.jpg",10064,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3077","1v",10133,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190484~188107","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3734","090125.jpg",10065,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3077","2r",10134,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190485~188150","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3735","090126.jpg",10066,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3077","2v",10135,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190486~188155","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3736","090127.jpg",10067,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3078","1r",10136,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190487~188110","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3737","090128.jpg",10068,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3078","1v",10137,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190488~188152","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3738","090129.jpg",10069,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3078","2r",10138,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190489~188157","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3739","090130.jpg",10070,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3078","2v",10139,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190490~188133","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3740","090131.jpg",10071,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3079","1r",10140,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190491~188153","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3741","090132.jpg",10072,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3079","1v",10141,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190492~188145","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3742","090133.jpg",10073,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3079","2r",10142,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190493~188156","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3743","090134.jpg",10074,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3079","2v",10143,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190494~188144","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3744","090135.jpg",10075,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3080","1r",10144,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190495~188142","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3745","090136.jpg",10076,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3080","1v",10145,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190496~188154","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3746","090137.jpg",10077,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3080","2r",10146,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190497~188149","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3747","090138.jpg",10078,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3080","2v",10147,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190498~188131","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3748","090139.jpg",10079,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3081","1r",10148,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190499~188117","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3749","090140.jpg",10080,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3081","1v",10149,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190500~188081","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3750","090141.jpg",10081,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3081","2r",10150,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190501~188128","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3751","090142.jpg",10082,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3081","2v",10151,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190502~188126","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3752","090143.jpg",10083,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3082","1r",10152,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190503~188114","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3753","090144.jpg",10084,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3082","1v",10153,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190504~188106","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3754","090145.jpg",10085,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3082","2r",10154,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190505~188122","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3755","090146.jpg",10086,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3082","2v",10155,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190506~188105","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3756","090147.jpg",10087,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3083","1r",10156,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190507~188135","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3757","090148.jpg",10088,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3083","1v",10157,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190508~188141","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3758","090149.jpg",10089,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3083","2r",10158,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190509~188139","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3759","090150.jpg",10090,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3083","2v",10159,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190510~188151","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3760","090151.jpg",10091,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3084","1r",10160,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190511~188099","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3761","090152.jpg",10092,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3084","1v",10161,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190512~188093","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3762","090153.jpg",10093,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3084","2r",10162,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190513~188094","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3763","090154.jpg",10094,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3084","2v",10163,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190514~188100","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3764","090155.jpg",10095,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3085","1r",10164,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190515~188095","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3765","090156.jpg",10096,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3085","1v",10165,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190516~188084","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3766","090157.jpg",10097,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3085","2r",10166,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190517~188080","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3767","090158.jpg",10098,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3085","2v",10167,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190518~188098","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3768","090159.jpg",10099,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3086","1r",10168,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190519~188092","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3769","090160.jpg",10100,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3086","1v",10169,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190520~188097","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
